GameID,ShooterID,EventID,CnS,Points,TimeCns,v_CnS,dist_at_shot,shot_angle,shooter_move_angle,shooter_travel,DefID,def_dist_at_shot,def_avg_vel,SpeedBeforeShot0.5s,SBS1.0s,SBS1.5s,SBS2.0s,SBS2.5s,SBS3.0s,SBS3.5s,SBS4.0s,SBS4.5s,SBS5.0s,SpeedBeforeCatch0.5s,SBC1.0s,SBC1.5s,SBC2.0s,SBC2.5s,SBC3.0s,SBC3.5s,SBC4.0s,SBC4.5s,SBC5.0s
21500398,203944,172,TRUE,0,1.2,1.703854368,24.50428443,34.76334477,68.0178581,0.662791027,201571,10.6564849,1.076290534,0.994306568,1.472044426,,,,,,,,,1.693292098,1.435914936,1.319200275,1.356215262,1.233074118,1.386488957,1.365387998,1.653212197,2.007325639,2.476944202
21500398,201627,176,TRUE,0,0.36,2.124542681,22.811527,8.908920597,84.04407087,0.088703156,201156,7.163325936,7.626193155,,,,,,,,,,,0.760323928,2.608382028,5.014209592,7.328288371,9.422712866,10.75231998,11.58647995,11.82739923,11.54241891,11.12687388
21500398,101150,222,TRUE,0,0.88,12.58232472,24.32863903,41.14617376,104.3232099,-0.262792055,203460,6.550118577,-1.576719108,12.5511647,,,,,,,,,,12.8161172,10.67833049,9.561757612,8.997218957,7.507946122,6.634966964,5.923534766,5.485791719,5.278781969,5.534558693
21500398,101150,258,FALSE,3,2.04,4.84473493,26.18632175,36.85952299,108.5831445,-1.342916236,203079,3.395229365,2.759771332,9.150716947,6.587698172,4.853802044,4.807010606,,,,,,,8.291592542,8.767369746,7.388793208,6.650868987,5.495000643,4.677149819,4.003020843,3.542185496,3.177891757,2.918377572
21500398,201566,294,TRUE,0,0.12,1.788188096,25.18840937,42.59184763,40.83087499,0.162731665,201579,15.9637672,4.292215806,,,,,,,,,,,1.648014083,1.961271222,2.41101955,2.251910442,2.152834456,2.424256631,2.787673542,2.913781392,2.884934448,2.749948249
21500398,201586,296,TRUE,3,0.16,1.233774379,23.25875716,22.42145448,94.33044801,-0.014044593,1626148,16.78618577,5.180487417,,,,,,,,,,,1.258172211,1.204665709,1.238101596,1.158122406,1.081262682,0.992893931,0.896629794,0.866445471,0.922941468,1.098834031
21500398,201142,312,FALSE,3,5.04,2.182154794,26.93713373,41.8071267,71.10581272,4.263284352,1626148,4.451317453,2.835701191,5.981530741,5.585266069,5.611804881,4.722487027,3.864084995,3.286180132,2.834043076,2.530410994,2.35563343,2.192148915,1.218520405,1.55345733,1.918067087,2.259260344,2.684965192,3.310351722,4.051412194,4.572223038,4.932773732,4.903886707
21500398,201156,358,FALSE,0,1.84,4.509809525,27.8716914,63.42066523,167.6312163,-6.062036606,201142,5.846658276,-0.892154861,2.291637249,3.22521702,4.003044067,,,,,,,,4.345024585,4.844101196,6.281583868,6.027497229,5.752456578,5.633695105,5.747193919,5.877017327,5.659475152,5.172403547
21500398,201571,370,TRUE,0,0.84,13.69385269,39.86331955,15.05653071,178.6347237,-11.4354919,1626156,18.54683513,8.713304982,13.23234268,,,,,,,,,,12.59272689,12.48952704,11.79201955,10.83721355,9.887422763,9.064638789,8.270104303,7.561738243,6.885049368,6.342353818
21500398,201156,427,TRUE,3,0.64,2.522504317,23.17340776,36.42056684,77.69864976,0.389955741,203079,9.039507408,14.54165961,2.12851649,,,,,,,,,,5.208545033,6.841940529,8.335587513,9.731830089,11.05310615,12.01242657,12.75868343,13.23081505,13.5751746,13.58884853
21500398,1626156,441,TRUE,0,0.52,2.729928933,25.9382152,54.88282419,76.97793745,0.300950586,1626166,8.342684478,4.585688278,2.729928933,,,,,,,,,,9.218964308,11.05835041,11.41919777,11.37512614,10.56494472,9.16621299,8.328493254,7.899223068,7.743512892,7.783579034
21500398,1626156,457,TRUE,0,0.24,0.998348546,25.31732094,44.80870301,79.24658904,0.045568339,1626166,8.668309113,8.134635123,,,,,,,,,,,2.889422292,3.751194998,4.549603392,5.052276475,5.479474794,5.432554483,5.14110382,5.390094319,6.13456685,6.372501577
21500377,201596,75,FALSE,0,1.64,3.23455292,23.08218956,47.15120506,79.2578333,0.951734193,202710,3.189541835,8.132438955,4.736325085,4.404108923,3.382226173,,,,,,,,1.78900677,2.014174864,2.827821765,3.226762893,3.715656215,3.859170854,4.286621838,4.762935881,5.945684812,
21500377,2550,103,FALSE,3,5.24,5.716506823,24.01378494,42.15948349,19.04286763,19.15324697,201596,7.099987793,1.320678194,4.096951007,3.904150112,3.722057418,3.087470485,2.751974078,3.257952543,4.080394055,4.635638334,5.083054514,5.504724865,,,,,,,,,,
21500377,201584,108,TRUE,3,0.28,3.660540738,23.77204243,34.05449192,35.53904162,0.837120304,201149,8.099239738,7.903422726,,,,,,,,,,,,,,,,,,,,
21500377,202703,121,TRUE,0,0.56,8.653465909,24.64659131,45.85424392,116.3745818,-1.733705781,203210,9.273050658,-2.775130348,8.432209029,,,,,,,,,,9.002929582,8.165973714,6.641366139,,,,,,,
21500377,203926,139,TRUE,0,0.2,3.493790313,26.94141056,45.64732333,81.2847954,0.114310807,2440,9.682651668,8.949365885,,,,,,,,,,,5.041786729,4.704912248,3.959752797,4.996034711,6.060689508,7.02550601,7.610666386,7.505178389,7.054905533,6.542153322
21500377,202703,153,TRUE,3,0.8,6.71027051,25.26135474,11.95783612,117.9850347,-2.007284228,203210,5.168008459,-0.626629878,4.328247349,,,,,,,,,,12.07489026,10.94821591,8.456471289,6.994855755,5.675417216,4.885059007,4.644308554,4.96284827,5.691972526,
21500377,201565,188,FALSE,0,1.64,2.803114563,24.83694968,41.10500437,16.88688209,4.048024027,2440,10.39009949,4.227796296,5.010381186,3.973324816,2.89313981,,,,,,,,3.589360038,5.030262969,5.463269122,5.641061735,6.189099118,6.392838524,6.456171543,6.11015711,,
21500377,202710,192,FALSE,3,1.44,9.489379148,24.65345581,46.41537751,53.54814133,9.860392707,2440,5.982679411,3.23393418,7.6630602,9.047422622,,,,,,,,,,,,,,,,,,
21500377,201145,216,TRUE,3,0.6,3.843690061,25.59680829,36.96201446,69.27586284,0.892330075,202710,9.033076989,1.9667821,3.795563142,,,,,,,,,,3.922808893,4.78331611,5.259868548,5.395688915,5.35773382,4.785646991,,,,
21500377,202710,240,TRUE,0,0.68,5.808386508,23.82994477,45.44429865,159.3818124,-3.593827581,201596,15.39436056,9.798669052,4.848169441,,,,,,,,,,10.23791121,10.68252415,9.658585369,8.699403422,7.781069316,6.924677381,6.533119161,6.242585799,5.783302363,5.559121248
21500377,201145,245,TRUE,0,0.2,4.720874082,25.4990174,42.08414201,45.32115985,0.671348631,201565,4.209333675,11.67366159,,,,,,,,,,,6.193994849,7.142738143,7.634858024,7.897373582,7.638179193,7.238899002,6.902947113,6.611104701,6.582793563,6.842260625
21500377,201144,263,FALSE,0,3.84,12.15064424,24.97210969,12.70510901,68.03031889,33.5197314,201959,9.693241435,7.46995248,15.29323492,16.40099404,15.80643913,15.04612956,14.05291045,13.23973645,12.48120839,,,,,,,,,,,,,
21500377,202710,266,FALSE,0,1.44,7.001758677,24.80443533,49.22145573,75.67809708,3.389960803,201145,5.94856073,0.448537542,8.61664262,8.653344477,,,,,,,,,,,,,,,,,,
21500377,201144,278,TRUE,0,0.96,1.485090328,24.12825836,42.3468693,86.62491871,0.110926799,202710,10.3454298,1.641561362,0.765298259,,,,,,,,,,1.913858035,2.478996294,3.19905017,3.644055417,3.846622275,3.540220751,3.670318934,4.658500835,5.546214865,5.999804427
21500377,202710,283,TRUE,0,0.32,1.28345699,24.37357839,44.38479929,40.58562758,0.27278331,2440,7.952767524,4.353345538,,,,,,,,,,,,,,,,,,,,
21500377,201565,287,TRUE,0,0.48,4.546411178,25.60801134,32.28368925,21.81780426,2.028000626,201144,10.61398253,15.36050635,,,,,,,,,,,3.62722218,3.252077125,2.570927301,2.376509642,2.073348089,1.759544556,1.529263128,1.570448658,1.703366323,1.827530369
21500377,2440,303,TRUE,0,0.36,2.108176075,25.57505508,44.97935693,3.126393086,0.732013509,201959,10.34282328,9.449239832,,,,,,,,,,,1.936135558,,,,,,,,,
21500377,2200,305,TRUE,0,0.2,1.059982436,22.19826114,45.81451671,82.00002636,0.03045268,201145,11.63102761,8.810705742,,,,,,,,,,,0.693318969,0.626614001,0.869756111,0.93024338,1.134382495,1.372941812,1.325258415,1.259623846,1.419079363,1.561559861
21500377,203926,379,TRUE,3,0.28,1.490563925,27.69589871,17.44654803,5.037214113,0.415039259,201584,9.442374935,10.76562345,,,,,,,,,,,3.443594272,4.29376946,4.206925772,3.833202161,3.262606289,2.823959566,2.661999251,2.515883453,2.407440528,2.347692115
21500377,203926,400,TRUE,3,0.16,2.059218919,21.92480385,45.73246817,109.9145368,-0.108471903,201596,11.71496018,10.11540548,,,,,,,,,,,3.615535604,4.489890812,4.180564832,4.388873756,4.294671538,4.003300248,3.496862931,3.202926582,3.083130318,3.000642373
21500377,201166,431,TRUE,3,0.4,5.049745228,27.78810375,11.59259107,34.51964399,1.683407097,201144,6.589951093,16.08926475,,,,,,,,,,,5.26337987,5.889840788,5.431463984,5.183214126,4.760748642,4.350155733,4.221579528,4.349602554,4.386654185,4.400723689
21500377,203926,441,TRUE,3,0.48,2.017766897,25.42535797,38.9337846,25.52429237,0.870151797,201144,17.40523564,2.59699908,,,,,,,,,,,2.564714138,3.762520591,,,,,,,,
21500377,201144,442,TRUE,0,0.36,7.645925199,24.79995776,47.23413162,68.45153502,1.135025906,202710,9.824355645,4.711960983,,,,,,,,,,,8.455068103,6.318424536,6.368843653,7.116043413,7.358306977,7.203858213,6.40136387,5.829272689,6.157504979,6.653407797
21500377,201166,445,FALSE,0,4.52,4.990815954,28.25469305,40.71355087,96.40100484,0.025269091,201144,4.411974692,1.445937848,10.01506706,10.37428388,7.978488712,7.255280601,6.674077421,6.387547121,5.693929012,5.205136814,4.990815954,,2.133338218,1.613963361,1.865697901,2.237811282,,,,,,
21500377,201144,458,FALSE,3,0.88,4.963498721,23.6614187,43.88969153,111.0435254,-1.124387304,201565,10.0671474,-1.257432085,2.165826445,,,,,,,,,,10.51901424,,,,,,,,,
21500377,203926,496,TRUE,0,0.12,1.206949228,24.05136367,44.20052673,84.6570723,0.013871007,201584,12.23048062,8.911559293,,,,,,,,,,,3.102221887,4.166781476,4.05795332,3.495696809,2.84691486,2.404265502,2.132466782,1.987378089,1.83344484,1.697518984
21500377,201144,501,TRUE,0,0.32,1.19788649,22.64370335,47.04418228,105.0357778,-0.074513863,201565,13.49613489,8.519092891,,,,,,,,,,,3.297270043,4.73787703,5.762332847,6.121723841,6.140042652,6.031176875,5.736146304,,,
21500377,2440,517,TRUE,0,0.48,5.812008576,26.63262219,31.51533206,67.72215802,1.16215276,201565,9.258274839,9.168318649,,,,,,,,,,,7.860410819,8.530388797,7.591992855,,,,,,,
21500377,201144,525,FALSE,0,6.76,1.723817375,28.94430832,39.5822196,38.04598075,7.931448855,201565,7.677811291,0.814217977,0.90532332,1.373743188,1.612767639,1.753281732,1.797951203,1.710590489,1.715991372,1.688528869,1.747419066,1.729687983,0.794205401,0.78660698,0.728809338,0.77839995,1.036406083,1.306585752,1.482710532,1.510613464,1.539493185,1.506984058
21500459,203145,19,TRUE,3,0.32,7.107990097,25.16031332,46.52068404,54.2721058,1.391649422,202331,9.731353222,8.06206846,,,,,,,,,,,10.96898637,12.89319879,13.99134437,14.55906936,14.78003769,14.54218061,13.93469703,13.28969066,12.51327654,11.71576565
21500459,202331,115,FALSE,3,3.96,11.47375785,26.50240373,39.26335775,39.97135015,41.14206908,2594,5.863724671,9.309190278,12.11688614,12.11516792,11.27536315,11.16836514,11.29046884,11.43480746,11.43512051,,,,10.30277288,10.69653879,10.27709225,10.08957363,10.02254002,9.784010445,9.398642463,9.354593971,9.029572863,8.431363063
21500459,203471,124,TRUE,0,0.24,3.667047092,22.15873148,50.77299253,144.7616011,-0.703235307,201588,8.934156534,2.920834685,,,,,,,,,,,6.708405225,7.177664147,5.90043352,5.741091071,,,,,,
21500459,202331,241,FALSE,3,1.4,6.458456334,21.86852852,50.81745679,80.28556374,3.113249591,200794,5.640015382,5.071973245,6.371215503,6.614012281,,,,,,,,,3.411010323,5.595150081,7.813680461,9.028704941,9.318301601,8.973487143,7.965191206,7.326387576,6.823847147,6.45781825
21500459,201588,279,FALSE,0,1.88,21.52405704,11.57446086,34.84809396,22.22523344,39.18340327,201952,1.843378525,5.819984585,19.62255472,20.85075634,21.45273832,,,,,,,,18.60122375,17.6338975,,,,,,,,
21500459,203471,346,TRUE,0,0.28,5.644953189,4.246903783,62.5834701,172.9890285,-1.556712913,201941,2.144909064,2.419648623,,,,,,,,,,,3.831393114,6.223809492,7.845769424,8.682349717,8.24953816,7.415684637,6.80924691,6.42565885,6.058857838,5.75537943
21500459,2594,459,TRUE,0,0.16,5.891684533,5.792691215,50.02721663,18.17110985,0.900928946,203524,1.09242684,5.931634265,,,,,,,,,,,5.843524898,5.340902264,5.259633806,6.180937563,5.784162919,5.35223825,5.589742372,,,
21500459,202331,481,FALSE,0,0.12,0.55481636,37.44002694,85.60328735,68.41259274,0.019871339,200794,1.791534815,1.974777625,,,,,,,,,,,3.249379363,,,,,,,,,
21500195,201980,14,FALSE,0,1.2,21.53113595,10.69857242,38.47602032,0.376093902,25.6560704,203210,0.243634878,4.006998925,18.83534233,21.10250417,,,,,,,,,21.22027281,21.16617835,20.3235867,18.96183134,17.17498105,15.38896458,13.65250406,12.23791826,11.24801784,10.97935974
21500195,201584,78,FALSE,0,3.08,8.366141337,16.85647286,9.299403213,20.65411466,19.91515327,1938,6.655929247,2.719685266,10.75600663,10.72629631,8.403200439,7.032392782,7.364875433,8.204666493,,,,,13.25148678,13.54343283,13.61015141,13.24691438,12.59555511,11.7985946,10.89404571,10.0241399,9.066407418,8.404242197
21500195,2440,105,TRUE,0,0.2,4.267938591,26.1495334,64.73778601,157.4163525,-0.782634626,201980,1.912111832,6.473092328,,,,,,,,,,,7.942299997,8.538465115,7.00022064,5.659120294,5.224554672,4.906668503,4.353624422,4.039863479,3.85165746,3.754378267
21500195,201980,301,TRUE,3,0.72,3.34170901,24.2833258,32.96835566,17.07390392,2.249783948,201584,4.412047043,13.22025962,2.811716648,,,,,,,,,,6.136254691,8.006138798,8.447963188,8.045265768,7.277863518,6.90509707,6.909869521,6.946054997,6.684837975,6.196494968
21500195,1938,341,TRUE,0,0.32,6.528870134,23.37448852,27.73618023,135.8559111,-1.449739688,201596,7.937700786,2.484728221,,,,,,,,,,,9.134697672,9.425458565,8.047261018,7.589731965,7.337629988,6.899750577,6.358021068,6.010201301,,
21500195,201980,411,TRUE,0,0.36,8.704796142,25.08124286,19.73126239,67.92516314,1.336252527,201144,8.972758368,10.30970987,,,,,,,,,,,14.60325949,17.07401575,18.48622223,18.99529506,19.00739881,18.56060909,17.83916236,16.74909243,15.34563137,14.06341501
21500183,204001,9,FALSE,0,1.84,2.875644711,25.03691009,43.50750866,134.2296713,-2.365147919,201586,7.830998095,-2.653104382,3.186325605,3.071045213,2.556279349,,,,,,,,3.964063404,4.425378958,3.951279128,3.821371188,3.688151862,3.901940585,4.83994914,5.61431643,6.053045092,5.849716472
21500183,201566,34,FALSE,0,2.44,8.821744747,16.69496085,47.81869189,90.30860709,4.984028709,101181,1.796080745,2.666607474,7.106281204,8.542941702,8.808309538,8.820647035,,,,,,,8.747147907,8.200147546,7.515822355,7.169099708,7.832226132,9.001928547,,,,
21500183,203079,70,TRUE,0,0.6,2.933344497,25.05888349,48.05142953,0.471623834,1.738606218,101181,16.17501307,11.54204878,2.983807476,,,,,,,,,,1.483110832,1.116637303,0.892112837,1.034681316,0.927691248,0.836013269,0.78842553,0.827002205,0.984724918,1.255660311
21500183,201571,131,FALSE,0,1.96,7.192497993,22.14031052,46.29544499,122.3990248,-2.789282674,204038,3.649340972,1.113086658,8.970309336,8.413466293,7.048758435,,,,,,,,11.25679215,13.30157451,14.30271908,14.4736377,14.29453098,14.05399695,13.77323013,13.54094138,13.53659768,13.65503324
21500183,203079,218,FALSE,0,4.44,14.70293708,27.11205828,44.11553208,46.15026961,54.18801055,101181,9.115127439,5.433899348,9.687271097,10.55203337,11.55777924,12.48613758,13.34254583,14.04248915,14.55116918,14.73365864,,,9.961125252,7.024788692,5.634216195,5.404055616,6.239352719,7.051019472,7.118381389,6.810690759,6.695078332,6.234784584
21500183,203079,255,TRUE,0,0.4,2.279828291,25.48800968,45.34983869,39.50478593,0.696946579,204038,14.42960919,16.51681145,,,,,,,,,,,0.878840699,1.610139023,2.00960815,2.392600498,3.236759868,4.207599332,5.307067639,6.228477647,7.073345348,7.672547514
21500183,101181,269,TRUE,3,0.52,9.015025278,24.84439174,45.96901642,82.51436423,1.020698334,201586,6.810088496,-0.476343566,9.015025278,,,,,,,,,,12.21131389,12.05999138,12.18028176,12.68467526,12.59365347,11.810488,10.54624728,10.02484027,10.21622861,10.73877603
21500183,201566,292,TRUE,0,0.08,2.423849021,27.34866976,44.26963265,47.55110649,0.131245799,101181,12.05564388,12.70321343,,,,,,,,,,,3.991630746,2.754064278,1.89857589,1.639377463,1.777278424,1.981059457,2.329669479,2.601339939,2.956027969,3.203676641
21500183,203079,302,TRUE,0,0.28,1.067472306,23.22873841,54.34771058,89.82704251,0.002174747,201167,8.711914978,10.84417578,,,,,,,,,,,1.010812642,0.606576822,0.537771342,0.527251518,0.538086983,0.486293391,0.500217614,0.503844055,0.503733055,0.503439939
21500183,203460,357,TRUE,0,0.48,2.550004315,22.93584266,49.12916983,90.80869304,0.014954233,202338,17.9377993,9.683803791,,,,,,,,,,,0.708679161,0.714914052,1.42684117,3.019269078,4.937034673,6.48209141,8.112351131,9.460093816,10.73169126,11.60252521
21500183,201566,366,FALSE,0,10.2,6.52944526,26.90981453,41.81851059,38.12748359,53.1061797,204038,6.339682389,1.442885313,5.772154974,7.011226958,8.273927957,7.42037639,6.079280296,5.276352937,4.804130835,4.632475842,4.816998484,5.275309035,3.818691968,3.408599823,2.875356948,2.968360775,3.472991908,3.447776111,3.154509831,2.859078166,2.582794675,
21500183,202682,385,TRUE,0,0.6,1.337439674,22.96618158,38.66311784,46.10879532,0.536733398,201586,8.267150674,8.047731287,1.263613417,,,,,,,,,,2.666496266,2.90406879,3.657309294,4.531966421,5.170437397,5.19656593,5.319235849,5.266629002,5.274869074,5.229189075
21500183,204038,404,TRUE,0,0.44,13.58151448,8.917944685,49.91435259,30.73786522,5.379131808,201571,1.360322443,-1.187923276,,,,,,,,,,,13.17295194,12.4478604,10.49581795,8.663291697,7.431136383,6.719749,6.652509476,6.86474804,7.264669151,7.292903872
21500183,202682,421,TRUE,3,0.52,4.878247631,25.71877427,48.00269386,34.41323284,2.123294347,201571,12.34698874,10.65416804,4.878247631,,,,,,,,,,3.769537339,3.730418109,4.334728736,4.575636431,4.424357094,4.223483301,3.847365088,3.822744548,4.426049271,5.267496922
21500183,201627,435,TRUE,0,0.4,4.784462426,24.74232202,46.27857814,76.2749568,0.510172692,202498,11.04464007,8.711771698,,,,,,,,,,,7.509660146,7.90630533,7.984662803,8.104247962,8.214490237,8.204879533,8.027896949,7.505373263,6.982388495,6.639327535
21500183,201627,453,TRUE,0,0.2,2.411598412,23.29596801,40.04313865,81.43880545,0.076439305,201167,9.17445441,9.97513438,,,,,,,,,,,1.448187769,1.971515294,1.748287255,1.446772679,1.188853552,1.054988618,0.961423785,0.868451415,0.825200001,0.883232387
21500183,203460,467,FALSE,0,2.72,5.888491888,24.97498082,47.90061177,98.01088269,1.148223153,2546,6.263083088,3.315966601,10.11710266,10.62794598,8.762922927,7.032467801,6.062207778,,,,,,2.941112941,3.040273188,4.188786959,5.65873736,7.06306114,7.67974437,7.198605255,7.652096748,8.604827758,9.113155854
21500183,201586,525,TRUE,0,0.44,4.955087999,22.36605953,61.24340874,105.8186689,-0.490120785,101181,9.43512188,10.03135755,,,,,,,,,,,11.07312455,12.06314328,11.57987423,9.646485634,7.858004096,6.63608889,5.686100979,5.019958329,4.458968954,4.057550677
21500183,201566,548,FALSE,0,1.12,5.899578324,33.87878127,32.50580823,35.23691619,2.869323327,2546,7.603651679,2.172455065,5.642999294,5.547099068,,,,,,,,,10.7801639,12.71797239,12.55267636,11.37306138,11.38898834,12.20761786,12.90940674,12.96414207,,
21500183,203079,550,FALSE,0,3.2,10.61873702,26.0407951,47.58072178,26.60399479,17.60223285,101181,3.882399857,2.105698566,10.85110747,10.86544815,12.06772847,11.8775522,11.07590324,10.38541997,,,,,17.14273082,16.93118044,14.43260482,11.69499183,10.02523108,9.059462034,8.440835785,7.945400073,7.476598839,7.073836744
21500213,203503,6,TRUE,3,0.68,1.719850297,23.73279901,46.67063424,155.6864003,-0.858228843,203468,12.7582899,1.603561614,1.241694893,,,,,,,,,,4.730108398,7.925502019,10.30095432,11.94346872,13.35717105,14.28598834,,,,
21500213,202329,14,TRUE,0,0.2,3.844367254,25.61016378,46.42495074,71.53463506,0.252492555,203503,12.21910759,0.809001013,,,,,,,,,,,2.449153721,3.246488259,4.774446345,6.026023824,6.512114655,6.182669844,5.496355354,5.421267947,5.618452759,5.732773132
21500213,203081,16,TRUE,0,0.44,6.694017888,26.52315338,33.65623305,99.09011572,-0.303012706,201565,13.00094317,13.35631098,,,,,,,,,,,8.049461393,5.538586357,4.962953502,5.032149322,5.292293941,5.626807841,5.916689853,6.090372265,6.118342992,5.961876179
21500213,202703,27,TRUE,3,0.4,3.738577969,24.9818504,45.01455519,123.5105631,-0.788703631,203081,10.03661372,9.063104647,,,,,,,,,,,6.045980786,8.506522036,8.635644787,8.330714437,7.006414856,5.983574341,5.179076349,4.6904698,4.240655279,3.974938181
21500213,202710,38,TRUE,3,2.52,1.626744467,24.63581309,41.14777374,147.6959499,-1.963645579,202329,6.160364527,0.574013776,0.520975736,0.436186989,0.632704397,0.861162304,1.626744467,,,,,,7.828348374,8.625808465,8.112428027,6.796427815,6.015942341,5.812473497,5.933658466,6.115978743,6.611344102,6.998538986
21500213,203468,45,FALSE,3,0.44,0.606698714,22.83606865,43.97878605,46.52885087,0.127306268,203503,5.813477937,7.324732705,,,,,,,,,,,1.114864492,2.727053788,3.643561955,4.006358557,5.343484999,6.830727006,8.387346915,9.639378537,10.74181689,11.42397844
21500213,201565,48,TRUE,3,0.64,2.939382938,25.23629242,11.3432465,67.36920126,0.626256365,203081,6.416122174,5.692104036,2.376357103,,,,,,,,,,8.706010405,8.831761115,7.748341802,6.626822692,5.440946009,,,,,
21500213,202329,49,TRUE,3,0.2,1.291855252,23.02245591,48.96645116,102.9187496,-0.054641194,203503,10.37562739,5.475939635,,,,,,,,,,,2.98459388,4.405159539,4.889615095,5.76923098,6.996599896,8.102669889,9.066435313,9.614824264,9.859416181,9.628141256
21500213,202710,73,FALSE,0,2.64,3.158866167,24.63950873,49.74433621,127.9394816,-1.075437507,203081,6.736032174,3.553178339,5.22679639,3.918788025,3.09809717,2.689230099,3.014806968,,,,,,9.256761456,9.536282874,7.924737553,6.694949284,5.739586708,4.929037056,4.313415652,4.026156424,3.906604793,4.111703931
21500213,203081,83,FALSE,0,6.52,10.42365926,24.82564535,43.60571313,5.705744079,55.32352282,202710,5.355337154,3.304415168,3.439603702,5.894555432,5.630966214,5.535231263,6.378591512,6.97207726,7.622381769,8.223128978,8.842950881,9.394185923,,,,,,,,,,
21500213,2550,86,TRUE,0,0.2,4.317963163,28.37240081,29.50724275,29.67419838,0.753228596,203090,11.99913404,12.63356547,,,,,,,,,,,3.062576124,2.886250026,2.610097967,2.868047574,3.356935885,3.928460199,4.361873812,4.580276483,4.561240738,4.285967263
21500213,202703,88,TRUE,3,0.52,1.168288529,25.83627975,45.41095496,177.2635168,-0.581942443,203081,10.03827975,6.351660465,1.168288529,,,,,,,,,,3.840643272,4.423462546,5.040221921,4.714506716,4.561721186,4.138524202,4.002034423,3.801387302,4.093041833,4.440704122
21500213,203926,97,TRUE,0,0.52,11.34147512,26.67697452,38.70277935,46.57280252,4.342582411,201945,13.4914705,6.783834396,11.34147512,,,,,,,,,,16.10499828,17.54819295,17.72863933,,,,,,,
21500213,201565,134,FALSE,0,6,10.92197274,25.19753172,43.07778481,49.20740526,48.92381249,203468,6.332141619,3.537507887,4.480911389,4.018973075,4.335497067,4.704657897,5.423918835,6.295666854,7.497678708,8.580254183,9.566203707,10.26875227,,,,,,,,,,
21500213,201945,150,TRUE,3,0.52,3.81804096,24.46732455,45.12696625,113.6323613,-0.722824727,203926,7.8473417,4.474889039,3.81804096,,,,,,,,,,8.951926784,8.916673775,7.735342556,6.124830742,4.931593748,4.193270764,3.947356484,4.049766917,4.132468935,4.339332364
21500213,203459,184,TRUE,3,0.16,2.828710457,24.59327579,43.62939345,29.88897812,0.389595233,202710,11.93897648,8.175474578,,,,,,,,,,,3.917708056,3.4586303,4.614330412,5.297249231,5.490286429,5.210245484,4.667754095,4.751955805,5.306325312,5.915534337
21500213,203081,224,TRUE,0,0.48,8.03998366,23.22624991,47.52701378,121.4042155,-1.748913729,202703,7.749887189,2.549828888,,,,,,,,,,,10.144278,12.02947273,12.59355906,12.87045736,13.11672002,12.74220513,12.28827062,11.89257813,11.29876212,10.63425519
21500213,202329,238,TRUE,0,0.32,2.712691263,25.35744872,47.17452153,85.32018522,0.084586963,203503,10.92941005,10.04211735,,,,,,,,,,,1.38655924,3.158494196,4.350649355,4.057544921,3.540681923,3.658247199,3.765022697,3.591997438,3.57664608,3.453196517
21500213,202710,260,FALSE,3,1.2,8.580047361,39.3601342,50.60954989,149.7373956,-8.428889296,203459,7.680812197,7.026070237,8.516824063,8.932177044,,,,,,,,,3.161902452,2.9264767,3.084174287,3.243292731,3.330693547,3.442875617,3.473105175,3.528652353,3.595473393,5.313203651
21500213,203468,267,TRUE,0,0.16,0.744985359,24.60597352,29.29972953,30.87430695,0.095962827,203503,11.36340083,10.49061775,,,,,,,,,,,2.243753285,3.374579916,3.799081869,3.603894212,3.615452486,3.655134641,3.74785072,3.902538404,4.287302897,4.499263129
21500213,201565,269,TRUE,0,0.44,2.730712973,25.52120806,43.42693237,22.24077305,1.112329068,203081,6.551484142,9.608998504,,,,,,,,,,,2.920923053,3.230755211,3.63423474,3.650763276,3.469157777,3.177286735,2.758312394,2.601164312,2.528398425,2.531032358
21500213,203943,277,TRUE,3,0.6,5.074154899,25.53028573,46.4622726,70.49664256,1.136805839,2200,14.94723164,4.833023783,4.948585414,,,,,,,,,,5.326340368,5.35683844,4.831480775,4.322029077,4.188153812,3.953218283,3.829391922,4.418090522,5.464251061,6.524553402
21500213,203503,283,TRUE,0,0.52,2.198306109,24.79129945,46.17801826,145.5074291,-0.832020131,203081,18.96020221,1.743235004,2.198306109,,,,,,,,,,4.823354884,6.750190085,7.242361696,6.487767975,6.551244591,7.418965209,8.249472247,8.399532683,7.864529858,7.21165417
21500213,202703,287,TRUE,3,0.24,1.287487582,23.08014837,8.877491355,87.6069409,0.014820168,203943,11.25823799,11.04856366,,,,,,,,,,,3.01632263,3.26939615,4.185081578,4.661649013,4.93883379,5.092849449,5.121516415,5.044575595,4.709799775,
21500213,203503,302,TRUE,0,0.32,1.606202887,22.96134168,49.74370707,73.17958728,0.152331278,202329,9.921727771,8.180919507,,,,,,,,,,,1.417324918,1.370327796,2.471692345,4.11723598,6.067232555,7.785019418,9.426415106,10.59461935,11.40128846,
21500213,203943,304,TRUE,0,0.44,3.114677446,25.67082937,46.91743357,17.63579594,1.303501692,202703,14.62639003,9.609579271,,,,,,,,,,,2.015698715,1.889525159,2.140114795,3.421664014,4.914325292,6.395870149,7.689273953,8.633157749,9.528407754,10.20511243
